,brand,country,currency,customers_per_day,outlet_id,week_id,weekday,sales_per_day
15000,MediaMarkt,italy,EURO,481.0,598.0,17.0,thu,59908.01
15001,MediaMarkt,austria,EURO,3053.0,339.0,33.0,sat,78427.6
15002,MediaMarkt,germany,EURO,0.0,99.0,7.0,sun,0.0
15003,MediaMarkt,germany,EURO,3310.0,56.0,51.0,sat,84687.89
15004,MediaMarkt,germany,EURO,317.0,52.0,34.0,thu,58664.52
15005,MediaMarkt,greece,EURO,2493.0,255.0,5.0,sat,74460.3
15006,MediaMarkt,italy,EURO,522.0,551.0,21.0,thu,55770.98
15007,MediaMarkt,switzerland,CHF,906.0,408.0,39.0,wed,68758.26
15008,MediaMarkt,italy,EURO,307.0,551.0,32.0,thu,60032.93
15009,MediaMarkt,germany,EURO,534.0,52.0,41.0,tue,50585.0
15010,MediaMarkt,spain,EURO,997.0,106.0,36.0,wed,63795.62
15011,MediaMarkt,netherlands,EURO,1947.0,0.0,23.0,sat,63950.09
15012,MediaMarkt,germany,EURO,491.0,59.0,23.0,tue,51774.97
15013,MediaMarkt,germany,EURO,0.0,79.0,45.0,sun,0.0
15014,MediaMarkt,netherlands,EURO,235.0,694.0,46.0,mon,58924.03
15015,MediaMarkt,italy,EURO,358.0,598.0,2.0,mon,49759.95
15016,MediaMarkt,greece,EURO,1671.0,255.0,18.0,wed,58853.58
15017,Saturn,austria,EURO,512.0,333.0,26.0,tue,60706.6
15018,Saturn,germany,EURO,449.0,17.0,33.0,thu,60427.59
15019,MediaMarkt,switzerland,CHF,498.0,421.0,41.0,thu,69411.48
15020,MediaMarkt,austria,EURO,314.0,399.0,33.0,thu,62439.35
15021,MediaMarkt,italy,EURO,440.0,551.0,35.0,tue,55988.2
15022,MediaMarkt,austria,EURO,342.0,339.0,16.0,mon,53924.53
15023,MediaMarkt,germany,EURO,4734.0,14.0,47.0,sat,88635.38
15024,Saturn,netherlands,EURO,562.0,698.0,49.0,thu,63298.33
15025,MediaMarkt,austria,EURO,348.0,334.0,13.0,mon,56254.64
15026,MediaMarkt,switzerland,CHF,0.0,421.0,49.0,0,0.0
15027,MediaMarkt,greece,EURO,2081.0,222.0,41.0,fri,64850.02
15028,Saturn,germany,EURO,564.0,81.0,21.0,thu,60997.9
15029,MediaMarkt,germany,EURO,0.0,59.0,28.0,sun,0.0
15030,MediaMarkt,germany,EURO,1299.0,70.0,36.0,wed,60952.25
15031,Saturn,netherlands,EURO,1214.0,601.0,28.0,wed,72181.54
15032,Saturn,italy,EURO,0.0,588.0,28.0,sun,0.0
15033,MediaMarkt,austria,EURO,458.0,334.0,48.0,mon,59389.33
15034,Saturn,germany,EURO,823.0,81.0,39.0,wed,58488.71
15035,MediaMarkt,germany,EURO,335.0,79.0,2.0,tue,46481.14
15036,MediaMarkt,italy,EURO,2171.0,551.0,35.0,fri,68148.09
15037,MediaMarkt,germany,EURO,0.0,95.0,7.0,sun,0.0
15038,Saturn,germany,EURO,248.0,86.0,27.0,mon,59813.8
15039,Saturn,austria,EURO,266.0,333.0,4.0,mon,50951.59
15040,Saturn,spain,EURO,371.0,187.0,35.0,thu,59313.68
15041,MediaMarkt,spain,EURO,996.0,100.0,20.0,wed,67849.62
15042,MediaMarkt,austria,EURO,0.0,339.0,3.0,sun,0.0
15043,MediaMarkt,italy,EURO,1356.0,598.0,44.0,fri,54091.91
15044,Saturn,germany,EURO,346.0,81.0,44.0,thu,51351.55
15045,Saturn,germany,EURO,0.0,17.0,9.0,sun,0.0
15046,MediaMarkt,germany,EURO,2395.0,97.0,38.0,fri,57971.74
15047,MediaMarkt,germany,EURO,1751.0,14.0,27.0,fri,61944.69
15048,MediaMarkt,netherlands,EURO,377.0,694.0,11.0,mon,46849.14
15049,Saturn,netherlands,EURO,2026.0,601.0,30.0,fri,58121.9
15050,Saturn,italy,EURO,0.0,582.0,14.0,sun,0.0
15051,MediaMarkt,austria,EURO,353.0,399.0,3.0,mon,49759.38
15052,Saturn,austria,EURO,0.0,333.0,43.0,sun,0.0
15053,Saturn,germany,EURO,535.0,51.0,23.0,thu,67893.17
15054,Saturn,austria,EURO,435.0,333.0,23.0,tue,57414.21
15055,Saturn,italy,EURO,691.0,588.0,52.0,thu,67218.74
15056,Saturn,spain,EURO,521.0,108.0,50.0,mon,55098.39
15057,MediaMarkt,netherlands,EURO,337.0,608.0,32.0,mon,55065.65
15058,MediaMarkt,germany,EURO,1337.0,99.0,36.0,fri,56655.92
15059,MediaMarkt,greece,EURO,656.0,255.0,52.0,tue,50001.33
15060,MediaMarkt,italy,EURO,337.0,551.0,6.0,thu,56915.33
15061,MediaMarkt,switzerland,CHF,3087.0,408.0,20.0,sat,77828.86
15062,Saturn,germany,EURO,532.0,51.0,46.0,thu,57888.44
15063,MediaMarkt,austria,EURO,315.0,339.0,2.0,mon,61666.09
15064,Saturn,greece,EURO,549.0,298.0,27.0,thu,58378.46
15065,MediaMarkt,netherlands,EURO,547.0,694.0,12.0,thu,53211.13
15066,Saturn,spain,EURO,551.0,112.0,30.0,tue,46688.78
15067,Saturn,austria,EURO,2166.0,301.0,22.0,sat,74076.31
15068,MediaMarkt,netherlands,EURO,822.0,694.0,18.0,wed,49386.33
15069,MediaMarkt,germany,EURO,265.0,99.0,37.0,mon,52943.52
15070,MediaMarkt,switzerland,CHF,331.0,421.0,6.0,thu,59688.94
15071,MediaMarkt,greece,EURO,387.0,240.0,37.0,mon,51757.08
15072,MediaMarkt,germany,EURO,366.0,97.0,37.0,thu,64909.54
15073,MediaMarkt,germany,EURO,1936.0,99.0,32.0,sat,74728.86
15074,MediaMarkt,germany,EURO,2352.0,97.0,33.0,sat,71843.83
15075,Saturn,italy,EURO,0.0,588.0,43.0,sun,0.0
15076,Saturn,italy,EURO,1434.0,588.0,43.0,fri,55892.97
15077,MediaMarkt,italy,EURO,0.0,530.0,36.0,sun,0.0
15078,MediaMarkt,italy,EURO,2011.0,551.0,12.0,sat,60874.84
15079,Saturn,greece,EURO,308.0,251.0,12.0,mon,59782.57
15080,MediaMarkt,switzerland,CHF,2686.0,421.0,46.0,sat,75073.87
15081,MediaMarkt,germany,EURO,1010.0,97.0,13.0,wed,55653.23
15082,MediaMarkt,switzerland,CHF,1419.0,421.0,45.0,fri,54037.31
15083,Saturn,austria,EURO,1943.0,301.0,28.0,sat,78284.01
15084,MediaMarkt,germany,EURO,1772.0,74.0,38.0,fri,53393.39
15085,MediaMarkt,spain,EURO,3008.0,106.0,32.0,sat,68799.62
15086,MediaMarkt,italy,EURO,1563.0,598.0,38.0,sat,65759.14
15087,MediaMarkt,greece,EURO,476.0,222.0,19.0,tue,55172.5
15088,MediaMarkt,spain,EURO,225.0,106.0,9.0,mon,56858.57
15089,Saturn,germany,EURO,289.0,17.0,15.0,mon,51493.18
15090,Saturn,austria,EURO,1471.0,333.0,29.0,sat,73379.77
15091,MediaMarkt,austria,EURO,388.0,363.0,6.0,tue,53644.1
15092,Saturn,spain,EURO,1891.0,187.0,29.0,fri,64574.01
15093,MediaMarkt,germany,EURO,228.0,79.0,23.0,mon,44729.93
15094,MediaMarkt,netherlands,EURO,0.0,608.0,32.0,sun,0.0
15095,MediaMarkt,netherlands,EURO,620.0,652.0,14.0,tue,46885.32
15096,MediaMarkt,austria,EURO,0.0,363.0,50.0,sun,0.0
15097,MediaMarkt,austria,EURO,333.0,342.0,14.0,tue,58271.52
15098,MediaMarkt,netherlands,EURO,0.0,608.0,18.0,sun,0.0
15099,Saturn,netherlands,EURO,458.0,601.0,23.0,0,61088.79
15100,MediaMarkt,netherlands,EURO,2831.0,645.0,47.0,sat,67917.6
15101,Saturn,germany,EURO,0.0,86.0,1.0,sun,0.0
15102,MediaMarkt,germany,EURO,214.0,74.0,32.0,mon,57846.12
15103,Saturn,spain,EURO,323.0,112.0,7.0,mon,59374.78
15104,MediaMarkt,austria,EURO,219.0,339.0,39.0,mon,54097.5
15105,MediaMarkt,italy,EURO,337.0,598.0,14.0,mon,51609.28
15106,MediaMarkt,germany,EURO,4228.0,74.0,48.0,sat,78598.28
15107,MediaMarkt,greece,EURO,0.0,255.0,36.0,sun,0.0
15108,Saturn,netherlands,EURO,1125.0,601.0,22.0,wed,59810.84
15109,MediaMarkt,germany,EURO,485.0,74.0,35.0,thu,58125.5
15110,MediaMarkt,netherlands,EURO,473.0,652.0,27.0,thu,54310.85
15111,Saturn,germany,EURO,418.0,17.0,52.0,mon,50954.79
15112,MediaMarkt,germany,EURO,389.0,99.0,42.0,tue,48753.42
15113,MediaMarkt,germany,EURO,0.0,95.0,29.0,sun,0.0
15114,MediaMarkt,austria,EURO,442.0,334.0,21.0,tue,38207.95
15115,MediaMarkt,germany,EURO,1707.0,97.0,42.0,fri,60728.4
15116,MediaMarkt,spain,EURO,1735.0,100.0,37.0,fri,58279.64
15117,Saturn,greece,EURO,416.0,251.0,26.0,thu,63957.91
15118,Saturn,spain,EURO,334.0,187.0,51.0,mon,59621.54
15119,MediaMarkt,germany,EURO,0.0,14.0,14.0,sun,0.0
15120,MediaMarkt,netherlands,EURO,481.0,645.0,14.0,thu,63883.73
15121,MediaMarkt,netherlands,EURO,550.0,645.0,15.0,thu,63494.92
15122,Saturn,germany,EURO,903.0,17.0,29.0,wed,65126.37
15123,MediaMarkt,greece,EURO,962.0,240.0,27.0,wed,62582.19
15124,MediaMarkt,spain,EURO,607.0,106.0,35.0,thu,59784.13
15125,Saturn,germany,EURO,1301.0,86.0,10.0,wed,66928.61
15126,MediaMarkt,germany,EURO,1589.0,74.0,44.0,fri,57701.73
15127,MediaMarkt,italy,EURO,1525.0,551.0,33.0,fri,55946.07
15128,MediaMarkt,netherlands,EURO,860.0,608.0,5.0,wed,61051.1
15129,MediaMarkt,spain,EURO,4479.0,164.0,51.0,sat,80716.69
15130,MediaMarkt,germany,EURO,1359.0,97.0,13.0,fri,58305.51
15131,MediaMarkt,italy,EURO,1159.0,598.0,45.0,fri,45149.56
15132,MediaMarkt,austria,EURO,1645.0,334.0,8.0,sat,74020.69
15133,MediaMarkt,spain,EURO,1799.0,106.0,39.0,fri,53294.93
15134,Saturn,germany,EURO,1655.0,51.0,36.0,fri,62338.39
15135,MediaMarkt,netherlands,EURO,354.0,645.0,20.0,tue,54429.87
15136,MediaMarkt,germany,EURO,2507.0,74.0,7.0,sat,68744.42
15137,MediaMarkt,austria,EURO,1805.0,339.0,26.0,fri,51629.93
15138,MediaMarkt,germany,EURO,0.0,97.0,34.0,sun,0.0
15139,MediaMarkt,austria,EURO,793.0,339.0,4.0,wed,55334.54
15140,Saturn,italy,EURO,2273.0,582.0,15.0,fri,64027.58
15141,MediaMarkt,germany,EURO,1780.0,97.0,25.0,sat,68731.11
15142,Saturn,austria,EURO,1926.0,301.0,42.0,fri,67735.44
15143,Saturn,austria,EURO,0.0,333.0,8.0,sun,0.0
15144,MediaMarkt,italy,EURO,2656.0,598.0,33.0,sat,81312.92
15145,MediaMarkt,germany,EURO,743.0,99.0,11.0,wed,66952.94
15146,MediaMarkt,germany,EURO,588.0,95.0,33.0,tue,57423.04
15147,MediaMarkt,greece,EURO,559.0,255.0,23.0,thu,66385.46
15148,Saturn,germany,EURO,1508.0,17.0,39.0,wed,61649.49
15149,MediaMarkt,switzerland,CHF,1610.0,477.0,48.0,wed,73855.22
15150,MediaMarkt,austria,EURO,628.0,342.0,38.0,tue,47589.03
15151,MediaMarkt,spain,EURO,0.0,142.0,38.0,sun,0.0
15152,MediaMarkt,germany,EURO,702.0,52.0,50.0,thu,56668.03
15153,Saturn,netherlands,EURO,273.0,698.0,25.0,mon,50011.87
15154,MediaMarkt,switzerland,CHF,1282.0,408.0,10.0,wed,54414.24
15155,Saturn,spain,EURO,1026.0,112.0,9.0,wed,52370.23
15156,MediaMarkt,italy,EURO,0.0,530.0,11.0,sun,0.0
15157,MediaMarkt,netherlands,EURO,373.0,645.0,21.0,tue,51999.45
15158,MediaMarkt,greece,EURO,401.0,234.0,49.0,mon,58134.21
15159,MediaMarkt,italy,EURO,195.0,555.0,46.0,mon,45820.25
15160,MediaMarkt,austria,EURO,1809.0,399.0,15.0,sat,65585.07
15161,Saturn,spain,EURO,1849.0,108.0,15.0,sat,66399.1
15162,MediaMarkt,italy,EURO,957.0,551.0,28.0,wed,51317.03
15163,MediaMarkt,germany,EURO,1923.0,97.0,5.0,sat,68575.17
15164,MediaMarkt,greece,EURO,520.0,240.0,24.0,thu,53492.52
15165,MediaMarkt,germany,EURO,2881.0,79.0,49.0,sat,82337.8
15166,MediaMarkt,austria,EURO,325.0,334.0,11.0,mon,51569.17
15167,MediaMarkt,spain,EURO,2752.0,142.0,42.0,sat,69126.58
15168,Saturn,austria,EURO,621.0,301.0,45.0,tue,61863.26
15169,Saturn,greece,EURO,2395.0,251.0,24.0,sat,69436.53
15170,Saturn,italy,EURO,1217.0,582.0,9.0,wed,53964.4
15171,MediaMarkt,greece,EURO,389.0,222.0,35.0,thu,64659.35
15172,Saturn,italy,EURO,221.0,588.0,15.0,mon,57158.41
15173,MediaMarkt,italy,EURO,416.0,555.0,23.0,thu,58731.6
15174,MediaMarkt,switzerland,CHF,2740.0,477.0,38.0,sat,71588.38
15175,MediaMarkt,germany,EURO,285.0,59.0,30.0,mon,56716.42
15176,MediaMarkt,netherlands,EURO,2811.0,608.0,33.0,sat,82787.95
15177,MediaMarkt,switzerland,CHF,361.0,408.0,14.0,thu,56587.95
15178,MediaMarkt,spain,EURO,0.0,106.0,5.0,sun,0.0
15179,MediaMarkt,netherlands,EURO,648.0,694.0,24.0,thu,61754.28
15180,MediaMarkt,netherlands,EURO,399.0,694.0,11.0,tue,41994.76
15181,MediaMarkt,netherlands,EURO,0.0,694.0,4.0,sun,0.0
15182,Saturn,germany,EURO,0.0,81.0,33.0,sun,0.0
15183,MediaMarkt,italy,EURO,311.0,555.0,35.0,mon,61341.34
15184,MediaMarkt,greece,EURO,592.0,234.0,31.0,thu,58277.77
15185,MediaMarkt,germany,EURO,0.0,74.0,27.0,sun,0.0
15186,MediaMarkt,italy,EURO,0.0,530.0,29.0,sun,0.0
15187,MediaMarkt,italy,EURO,2750.0,555.0,5.0,sat,79902.24
15188,MediaMarkt,italy,EURO,1317.0,555.0,35.0,wed,61839.16
15189,Saturn,germany,EURO,0.0,81.0,14.0,sun,0.0
15190,MediaMarkt,switzerland,CHF,401.0,421.0,24.0,tue,58202.17
15191,MediaMarkt,germany,EURO,431.0,79.0,32.0,thu,52752.25
15192,Saturn,netherlands,EURO,373.0,601.0,15.0,thu,52571.78
15193,Saturn,spain,EURO,562.0,108.0,24.0,thu,61670.12
15194,Saturn,spain,EURO,1366.0,108.0,39.0,wed,66901.1
15195,MediaMarkt,netherlands,EURO,2241.0,645.0,22.0,sat,74991.14
15196,MediaMarkt,germany,EURO,270.0,52.0,14.0,mon,56230.44
15197,MediaMarkt,germany,EURO,0.0,97.0,2.0,sun,0.0
15198,MediaMarkt,italy,EURO,0.0,509.0,24.0,sun,0.0
15199,MediaMarkt,germany,EURO,578.0,95.0,19.0,thu,48452.4
15200,Saturn,italy,EURO,0.0,582.0,50.0,sun,0.0
15201,Saturn,italy,EURO,384.0,588.0,46.0,mon,60928.18
15202,Saturn,spain,EURO,225.0,187.0,34.0,mon,52044.5
15203,Saturn,austria,EURO,2903.0,333.0,37.0,sat,77638.34
15204,MediaMarkt,germany,EURO,191.0,74.0,24.0,mon,53076.81
15205,MediaMarkt,germany,EURO,378.0,59.0,26.0,mon,52543.67
15206,MediaMarkt,netherlands,EURO,1662.0,694.0,15.0,fri,54385.04
15207,Saturn,italy,EURO,531.0,588.0,22.0,tue,56406.74
15208,MediaMarkt,germany,EURO,275.0,97.0,39.0,thu,57422.83
15209,MediaMarkt,austria,EURO,1758.0,363.0,19.0,fri,56813.66
15210,MediaMarkt,germany,EURO,0.0,59.0,25.0,sun,0.0
15211,MediaMarkt,germany,EURO,644.0,97.0,47.0,mon,55443.64
15212,MediaMarkt,germany,EURO,495.0,59.0,6.0,thu,53175.6
15213,MediaMarkt,germany,EURO,0.0,99.0,19.0,sun,0.0
15214,MediaMarkt,netherlands,EURO,2404.0,608.0,20.0,fri,57956.46
15215,MediaMarkt,switzerland,CHF,350.0,477.0,35.0,tue,58999.53
15216,MediaMarkt,germany,EURO,1814.0,52.0,33.0,fri,56436.27
15217,MediaMarkt,austria,EURO,2385.0,339.0,34.0,sat,75730.69
15218,MediaMarkt,switzerland,CHF,372.0,421.0,15.0,mon,63326.8
15219,MediaMarkt,italy,EURO,1826.0,598.0,19.0,fri,65360.17
15220,MediaMarkt,spain,EURO,356.0,164.0,22.0,mon,52376.75
15221,MediaMarkt,germany,EURO,1421.0,79.0,31.0,fri,51504.09
15222,MediaMarkt,greece,EURO,1630.0,255.0,31.0,fri,59628.84
15223,MediaMarkt,greece,EURO,2989.0,222.0,51.0,fri,64375.83
15224,MediaMarkt,austria,EURO,279.0,363.0,18.0,mon,45508.67
15225,Saturn,austria,EURO,288.0,301.0,2.0,mon,50553.02
15226,MediaMarkt,netherlands,EURO,0.0,652.0,37.0,sun,0.0
15227,MediaMarkt,greece,EURO,1615.0,234.0,13.0,sat,57856.82
15228,MediaMarkt,italy,EURO,0.0,555.0,2.0,sun,0.0
15229,MediaMarkt,italy,EURO,292.0,530.0,33.0,thu,60328.04
15230,MediaMarkt,austria,EURO,331.0,339.0,6.0,thu,61407.45
15231,MediaMarkt,germany,EURO,384.0,74.0,37.0,tue,62872.89
15232,MediaMarkt,austria,EURO,2721.0,363.0,45.0,sat,82107.4
15233,MediaMarkt,italy,EURO,1541.0,509.0,12.0,sat,67250.1
15234,MediaMarkt,switzerland,CHF,2303.0,477.0,51.0,fri,62211.4
15235,Saturn,netherlands,EURO,432.0,698.0,24.0,thu,59374.84
15236,Saturn,spain,EURO,1857.0,108.0,9.0,sat,69886.99
15237,MediaMarkt,switzerland,CHF,367.0,477.0,6.0,mon,53451.43
15238,MediaMarkt,spain,EURO,0.0,142.0,14.0,sun,0.0
15239,Saturn,netherlands,EURO,502.0,698.0,23.0,thu,60105.81
15240,MediaMarkt,germany,EURO,1198.0,99.0,27.0,wed,61345.92
15241,MediaMarkt,italy,EURO,651.0,598.0,47.0,tue,53671.88
15242,MediaMarkt,austria,EURO,554.0,339.0,4.0,tue,48118.67
15243,MediaMarkt,germany,EURO,1217.0,97.0,47.0,wed,62633.87
15244,MediaMarkt,italy,EURO,2666.0,509.0,47.0,fri,67821.25
15245,MediaMarkt,spain,EURO,0.0,106.0,30.0,sun,0.0
15246,MediaMarkt,italy,EURO,2005.0,551.0,17.0,sat,67301.35
15247,MediaMarkt,spain,EURO,1541.0,164.0,17.0,wed,70454.72
15248,MediaMarkt,italy,EURO,2437.0,551.0,2.0,sat,69415.02
15249,MediaMarkt,greece,EURO,0.0,234.0,8.0,sun,0.0
15250,MediaMarkt,germany,EURO,1974.0,99.0,15.0,sat,71472.72
15251,MediaMarkt,austria,EURO,1931.0,342.0,24.0,fri,60608.2
15252,MediaMarkt,netherlands,EURO,0.0,608.0,1.0,sun,0.0
15253,Saturn,greece,EURO,362.0,251.0,38.0,thu,56369.09
15254,MediaMarkt,netherlands,EURO,1142.0,694.0,33.0,wed,61010.98
15255,Saturn,netherlands,EURO,2005.0,601.0,19.0,sat,65744.51
15256,Saturn,germany,EURO,1465.0,17.0,27.0,fri,59177.21
15257,MediaMarkt,spain,EURO,350.0,142.0,26.0,mon,57020.19
15258,Saturn,germany,EURO,1985.0,86.0,21.0,sat,62902.35
15259,Saturn,greece,EURO,472.0,298.0,32.0,tue,48527.21
15260,MediaMarkt,austria,EURO,1785.0,399.0,9.0,fri,57727.09
15261,MediaMarkt,germany,EURO,2959.0,14.0,51.0,sat,79891.85
15262,MediaMarkt,austria,EURO,0.0,363.0,35.0,sun,0.0
15263,MediaMarkt,italy,EURO,358.0,509.0,12.0,mon,54842.44
15264,MediaMarkt,austria,EURO,1471.0,342.0,2.0,wed,55380.53
15265,MediaMarkt,austria,EURO,355.0,339.0,41.0,tue,57787.51
15266,Saturn,spain,EURO,351.0,112.0,41.0,tue,46442.6
15267,MediaMarkt,switzerland,CHF,0.0,421.0,41.0,sun,0.0
15268,MediaMarkt,austria,EURO,2240.0,342.0,39.0,sat,75789.44
15269,MediaMarkt,italy,EURO,0.0,509.0,47.0,sun,0.0
15270,Saturn,austria,EURO,532.0,301.0,31.0,thu,63418.9
15271,MediaMarkt,germany,EURO,0.0,97.0,15.0,sun,0.0
15272,MediaMarkt,italy,EURO,1885.0,551.0,11.0,fri,61976.4
15273,MediaMarkt,switzerland,CHF,0.0,408.0,13.0,sun,0.0
15274,Saturn,germany,EURO,1435.0,17.0,25.0,fri,47188.85
15275,MediaMarkt,italy,EURO,1392.0,598.0,41.0,fri,53414.2
15276,MediaMarkt,italy,EURO,464.0,509.0,24.0,tue,49993.02
15277,MediaMarkt,netherlands,EURO,0.0,694.0,15.0,sun,0.0
15278,Saturn,greece,EURO,1843.0,298.0,10.0,fri,59034.41
15279,MediaMarkt,italy,EURO,3241.0,509.0,28.0,sat,78180.42
15280,MediaMarkt,austria,EURO,289.0,363.0,42.0,mon,58235.93
15281,MediaMarkt,italy,EURO,388.0,598.0,48.0,mon,54972.83
15282,MediaMarkt,spain,EURO,338.0,100.0,44.0,mon,45512.6
15283,MediaMarkt,italy,EURO,325.0,551.0,30.0,tue,53934.39
15284,MediaMarkt,netherlands,EURO,259.0,694.0,17.0,mon,46035.76
15285,MediaMarkt,germany,EURO,1325.0,70.0,17.0,wed,57468.98
15286,Saturn,austria,EURO,2402.0,301.0,25.0,sat,71059.94
15287,MediaMarkt,netherlands,EURO,304.0,608.0,42.0,mon,49126.66
15288,Saturn,germany,EURO,1118.0,81.0,34.0,wed,61243.3
15289,MediaMarkt,austria,EURO,2141.0,363.0,16.0,fri,61786.78
15290,MediaMarkt,austria,EURO,0.0,399.0,15.0,sun,0.0
15291,Saturn,germany,EURO,2374.0,86.0,25.0,fri,59928.26
15292,MediaMarkt,italy,EURO,519.0,598.0,9.0,thu,49546.23
15293,Saturn,italy,EURO,464.0,582.0,31.0,thu,61139.0
15294,Saturn,netherlands,EURO,1917.0,698.0,13.0,sat,66516.37
15295,MediaMarkt,germany,EURO,495.0,70.0,11.0,tue,59021.03
15296,MediaMarkt,germany,EURO,489.0,97.0,27.0,tue,58674.42
15297,MediaMarkt,italy,EURO,252.0,555.0,13.0,mon,51801.65
15298,Saturn,austria,EURO,246.0,333.0,22.0,mon,55872.12
15299,Saturn,spain,EURO,1235.0,108.0,15.0,wed,54055.05
15300,MediaMarkt,spain,EURO,952.0,164.0,25.0,wed,58600.28
15301,MediaMarkt,switzerland,CHF,563.0,421.0,5.0,tue,53740.3
15302,MediaMarkt,netherlands,EURO,2845.0,694.0,6.0,sat,77536.68
15303,Saturn,greece,EURO,257.0,251.0,43.0,mon,53644.09
15304,MediaMarkt,germany,EURO,2239.0,95.0,18.0,fri,61470.08
15305,MediaMarkt,germany,EURO,626.0,52.0,7.0,tue,51559.43
15306,Saturn,germany,EURO,3416.0,86.0,49.0,fri,70118.43
15307,MediaMarkt,germany,EURO,331.0,52.0,4.0,mon,51023.15
15308,MediaMarkt,netherlands,EURO,487.0,652.0,36.0,thu,68918.17
15309,Saturn,italy,EURO,1997.0,588.0,22.0,sat,74146.53
15310,MediaMarkt,netherlands,EURO,0.0,608.0,45.0,sun,0.0
15311,Saturn,spain,EURO,1155.0,112.0,18.0,wed,59940.31
15312,MediaMarkt,spain,EURO,223.0,142.0,31.0,mon,52914.7
15313,MediaMarkt,netherlands,EURO,2123.0,694.0,21.0,sat,68925.84
15314,MediaMarkt,spain,EURO,479.0,106.0,9.0,thu,53495.01
15315,Saturn,germany,EURO,397.0,17.0,7.0,mon,56858.23
15316,MediaMarkt,austria,EURO,502.0,334.0,19.0,tue,54285.59
15317,MediaMarkt,austria,EURO,287.0,342.0,15.0,mon,52556.36
15318,MediaMarkt,germany,EURO,355.0,52.0,42.0,mon,71122.41
15319,MediaMarkt,italy,EURO,1908.0,598.0,7.0,sat,64125.04
15320,MediaMarkt,germany,EURO,0.0,56.0,13.0,sun,0.0
15321,MediaMarkt,germany,EURO,436.0,70.0,41.0,tue,49927.91
15322,Saturn,italy,EURO,734.0,588.0,49.0,tue,59095.02
15323,MediaMarkt,greece,EURO,314.0,240.0,45.0,thu,51527.03
15324,Saturn,spain,EURO,2242.0,108.0,42.0,sat,73011.66
15325,MediaMarkt,netherlands,EURO,0.0,652.0,11.0,sun,0.0
15326,Saturn,netherlands,EURO,1207.0,601.0,8.0,wed,62236.77
15327,Saturn,spain,EURO,0.0,108.0,11.0,sun,0.0
15328,MediaMarkt,netherlands,EURO,1833.0,645.0,28.0,fri,65437.68
15329,Saturn,germany,EURO,253.0,17.0,24.0,mon,57992.1
15330,MediaMarkt,switzerland,CHF,0.0,421.0,37.0,sun,0.0
15331,MediaMarkt,switzerland,CHF,0.0,408.0,51.0,sun,0.0
15332,MediaMarkt,spain,EURO,574.0,106.0,37.0,tue,60716.33
15333,MediaMarkt,italy,EURO,0.0,598.0,10.0,sun,0.0
15334,MediaMarkt,netherlands,EURO,1343.0,608.0,5.0,fri,60451.26
15335,MediaMarkt,greece,EURO,2629.0,222.0,50.0,sat,76116.02
15336,MediaMarkt,greece,EURO,637.0,255.0,52.0,thu,58390.54
15337,MediaMarkt,italy,EURO,0.0,598.0,31.0,sun,0.0
15338,MediaMarkt,austria,EURO,1066.0,339.0,33.0,wed,59458.59
15339,MediaMarkt,austria,EURO,883.0,399.0,29.0,wed,62091.29
15340,Saturn,austria,EURO,397.0,333.0,30.0,mon,50734.53
15341,MediaMarkt,austria,EURO,487.0,334.0,25.0,thu,58454.45
15342,Saturn,spain,EURO,231.0,187.0,42.0,mon,52519.1
15343,MediaMarkt,germany,EURO,1153.0,99.0,13.0,wed,65966.9
15344,MediaMarkt,germany,EURO,596.0,56.0,48.0,mon,62224.25
15345,MediaMarkt,spain,EURO,499.0,106.0,31.0,tue,53123.45
15346,Saturn,italy,EURO,1715.0,582.0,12.0,fri,60351.99
15347,MediaMarkt,spain,EURO,398.0,100.0,46.0,thu,65064.7
15348,Saturn,germany,EURO,286.0,17.0,17.0,mon,55910.8
15349,Saturn,spain,EURO,301.0,108.0,22.0,tue,47237.11
15350,Saturn,germany,EURO,281.0,51.0,21.0,mon,56740.35
15351,MediaMarkt,switzerland,CHF,0.0,408.0,29.0,sun,0.0
15352,MediaMarkt,spain,EURO,283.0,164.0,12.0,mon,60437.36
15353,Saturn,netherlands,EURO,1230.0,698.0,11.0,fri,53196.44
15354,Saturn,germany,EURO,404.0,17.0,12.0,tue,48859.33
15355,MediaMarkt,netherlands,EURO,273.0,694.0,20.0,mon,50012.99
15356,MediaMarkt,italy,EURO,1217.0,598.0,49.0,wed,58657.14
15357,MediaMarkt,germany,EURO,466.0,59.0,21.0,tue,52025.76
15358,MediaMarkt,germany,EURO,558.0,14.0,47.0,mon,57067.34
15359,MediaMarkt,switzerland,CHF,528.0,421.0,45.0,thu,59600.34
15360,MediaMarkt,italy,EURO,2131.0,530.0,31.0,sat,65216.53
15361,MediaMarkt,spain,EURO,814.0,106.0,47.0,tue,55419.41
15362,MediaMarkt,austria,EURO,535.0,363.0,19.0,thu,59330.4
15363,MediaMarkt,spain,EURO,2083.0,100.0,17.0,fri,59627.53
15364,MediaMarkt,germany,EURO,1462.0,74.0,40.0,sat,69680.56
15365,MediaMarkt,netherlands,EURO,269.0,694.0,33.0,mon,52164.28
15366,MediaMarkt,italy,EURO,1667.0,555.0,52.0,wed,62039.41
15367,Saturn,netherlands,EURO,2519.0,601.0,10.0,sat,72038.71
15368,MediaMarkt,italy,EURO,383.0,555.0,31.0,thu,56412.06
